_id,created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count,time_score,time_level
10538,2020-10-02 14:50:00,35,There is a gaping hole on the footpath by the side of the New BEL...,There is a gaping hole on the footpath by the side of the New BEL Road next to the Swamy Ayappa temple. Careless pedestrians and blind or visually impaired pedestrians can fall into the hole. Please resolve quickly before someone falls into the hole.,422,10.0,"New Bel Road/cpri, Cpri Staff Colony, Devasandra Layout, Bengaluru, Karnataka",,13.021742,77.572225,Aramane Nagara,15.0,"Mobility - Roads, Footpaths and Infrastructure",Repair Of Existing Footpaths,BBMP,Open,0,0.692,medium
10539,2020-10-02 15:06:00,2,NES Bus Stop Yelahanka needs to be  aligned to manage cars and pe...,NES Bus Stop Yelahanka needs to be  aligned to manage cars and people movement,294,8.0,"Nes Bus Stop, State Highway 9, East Colony, Yelahanka, Bengaluru, Karnataka, India",,13.0976148,77.5915716,Chowdeshwari,271.0,Public transport (BMTC and Metro),Build new bus stands or shelters,BMTC,Open,0,1.0,critical
10540,2020-10-02 15:13:00,2,NES Bus Stop Yelahanka desperately needs to be reengineered to al...,"NES Bus Stop Yelahanka desperately needs to be reengineered to allow smooth flow of buses, road traffic, pedestrians. Currently everyone is using the same spot simultaneously. Passengers are rushing across the road to catch the bus, road traffic has to juggle among people and busses on the road, poor lighiting and rains makes it all the more dangerous. Please create apprpriate bus bays, shelters, skywalk to cross over, stict monitoring and fines for causing nuisance.",354,10.0,"Nes Bus Stop, State Highway 9, East Colony, Yelahanka, Bengaluru, Karnataka, India",,13.0976148,77.5915716,Chowdeshwari,15.0,"Mobility - Roads, Footpaths and Infrastructure",Construction Of Skywalk/Flyover/Underpass,BBMP,Open,0,0.083,new
10541,2020-10-02 15:16:00,189,Road work not completed properly,They have remover road and left like that only we unable to take even our two wheeler. all rowdy guys are working if ask them they are using verbal words to residential people,352,10.0,"Begur Main Rd, Vivekananda Nagar, Bommanahalli, Bengaluru, Karnataka 560068, India",3rd corrs Vivekananda Nagar,12.9016769,77.6271713,Hongasandra,15.0,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP,Open,0,0.417,low
10542,2020-10-02 15:27:00,117,Shantinagar Post Office is in extremely poor condition. It is a b...,"Shantinagar Post Office is in extremely poor condition. It is a black spot parading as a service t community. completely neglected and left in dilapidated condition. pls pull up the local corporaters who should look into the below basic necessities-
CCTV?? Guard?? (it is also serving as a bank with depositors queuing up with cash), parking??, drinking water?? sitting area??, 1 lady staffer only, poor lighiting and ventilation. when was it last painted?? no place to form a queue inside. it is a disgrace that tax payers money is not used effectively on basic community services like the local post office",410,10.0,"Shanti Nagar Post Office, Central Street, Akkithimana Halli, Bheemanna Garden, Shanti Nagar, Bengaluru, Karnataka, India",,12.9616065,77.5976392,Shanthi Nagar,382.0,Community Infrastructure and Services,Maintenance Of Existing Ward & Zonal Offices,BBMP,Open,1,1.0,critical
10543,2020-10-02 18:36:00,110,Street light not working for last 3 months - Jewellers street. Ba...,Street light not working for last 3 months - Jewellers street. Bangalore 560001.,62,10.0,"136, Jewellers Street, Shivaji Nagar, Bengaluru Urban, In, India",,12.98330471,77.60801046,Sampangiram Nagar,470.0,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Resolved,1,0.0,resolved
10544,2020-10-02 20:09:00,177,"Street light not working in front of my house since many days, it...","Street light not working in front of my house since many days, it's very different in the night without it. please help in getting it resolved.",62,10.0,"55, 11Th A Cross Road, Dollar Layout, 3Rd Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,12.90920508,77.59832154,JP Nagar,470.0,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Resolved,1,0.0,resolved
10545,2020-10-02 20:25:00,192,Public urination,"There are a few open sites near my home located in Akshaynagar, 4th Cross, 1st Main. A lot of men urinate near those sites openly. This is a residential area, such incidents are causing disturbance. Please do something about it. Thanks.",27,4.0,"4Th Cross Rd, Akshayanagara East, Akshayanagar, Bengaluru, Karnataka 560068, India",Ganapati temple,12.8713197,77.6185843,Begur,2.0,Crime and Safety,Eve Teasing/Public Nuisance,BCP,Open,0,0.292,low
10546,2020-10-02 23:00:00,123,Street light not working,Street light not working. Kindly replace the sodium vapour lights to led lights and do the needful.,62,10.0,"4Th Cross Rd, Cholourpalya, Bengaluru, Karnataka 560023, India",Near Ganesha Temple,12.9714724,77.5499349,Vijayanagar,470.0,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Open,0,1.0,critical
10547,2020-10-03 08:45:00,27,Garbage dumping on Road !!!,"Hi, 

I live in Dhanalakshmi Residency , 6th cross OMB layout. From my balcony I can see the road connecting 6th cross and 6th A cross. People conveniently dump garbage there everyday. ALL KINDS OF GARBAGE.  Sometimes it's a pile of covers , sometimes it's just a dump of things, people have even discarded PPE suits and stuff during these recent months. The poor cows are mostly eating plastic and trash. People just fling covers on the corner while passing by in their vehicles.

Request your help in stopping this. It is a very, very unpleasant site . I really feel bad for the cows, the workers who clean it up everytime. It is really bad for us too, cos though I live in the upper floors, sometimes the stench reaches our balconies. 

Hope this is resolved soon. Thank you.",444,10.0,"6Th A Cross Rd, Ombr Layout, Banaswadi, Bengaluru, Karnataka 560043, India","Connecting road , 6th and 6th A cross, near BWSSB water tank",13.0111665,77.6553728,Banasavadi,6.0,Garbage and Unsanitary Practices,Garbage Dumping In Vacant Lot/Land,BBMP,Open,0,0.688,medium
10548,2020-10-03 08:50:00,73,The number of stray dogs in the locality is increasing quite a bi...,The number of stray dogs in the locality is increasing quite a bit and is causing a issue,77,10.0,"651, 6Th Main Road, Nagarbhavi Stage 2, Bengaluru Urban, In, India",,12.96536897,77.51473308,Kottigepalya,19.0,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0,1.0,critical
10549,2020-10-03 11:19:00,110,Some residents on 8Th cross cubbonpete dumb garbage here and beca...,"Some residents on 8Th cross cubbonpete dumb garbage here and because of which there are flies, mosquitoes and this is a regular occurrence
please clear the garbage as soon as possible",155,10.0,Pick Location,,12.968084,77.585554,Sampangiram Nagar,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,1,0.0,resolved
10550,2020-10-03 16:48:00,25,"ROAD TRAP , DANGER (work stopped from 2 months)","There's block to main road , there is no chance of emergency vehicles coming in . How should people leave In Such situation if there is emergency or any kind of problem , due to this people are feeling sick . Mr chidanadha the head of kothanur is spoiling the place  , his brother blocked the drainage and the work as been stopped from 2 months , what government is doing ? Sitting at ac room and chilling very good job !! There should have been road expansion the orders were passed years back and still the b construction of road is  not complete , check the below images",343,10.0,"968/2, Kothanur, Bengaluru, Karnataka 560077, India","Kothanur main road , hennur - baglur",13.06416343,77.64957151,Horamavu,15.0,"Mobility - Roads, Footpaths and Infrastructure",Construction Of Roadside Drains,BBMP,Open,0,0.758,high
10551,2020-10-03 17:15:00,181,Smoking in Public / Foothpath - not following covid rules - peopl...,Smoking in Public / Foothpath - not following covid rules - people not wearing mask,44,7.0,"Uncle's Cafe, 15Th Cross Road, Prasanti Nagar, Isro Layout, Bengaluru, Karnataka, India",,12.8964771,77.5599199,Kumaraswamy Layout,11.0,Pollution,Air Pollution,KSPCB,Open,0,0.99,high
10552,2020-10-03 19:13:00,102,This water pipe continuously leaks. please take care of it. this...,This water pipe continuously leaks. please take care of it. this is at 4th e cross 4th main vrishabhavathi Nagar kamakshipalya,231,2.0,"4Th E Cross, Sannakki Bayalu, Vrishabha Nagar, Kamakshipalya, Bengaluru, Karnataka, India",,12.9881113,77.525554,Vrushabhavathi Nagar,203.0,Water Supply,Reduce water leakage and wastage,BWSSB,Resolved,1,0.0,resolved
10553,2020-10-03 20:07:00,53,Street light repair,"The street light near my home is getting sparks , when ever it is raining we are getting sparks ,the street light is not working from past few  months ,you can check the history too ,how many times i have complain that,Kindly look into this situation as soon as possible, as it is very danger to us who is living near by this electric wires., Evn the switch is having sparks when ever we are going to put the light",62,10.0,"22Nd Cross Rd, Chikkabasavanapura, Krishnarajapura, Bengaluru, Karnataka 560036, India","#114 ,22nd cross ,gayathri layout",13.0104332,77.7084985,Basavanapura,470.0,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Open,0,1.0,critical
10554,2020-10-03 20:55:00,181,People smoking in Public / Foothpath and gathering in groups with...,"People smoking in Public / Foothpath and gathering in groups without mask and not maintaing social distance.


Location : Uncle's cafe , 10th main, Isro layout. Bangalore - 78 near Abdul Kalam park",256,4.0,"Uncle's Cafe, 15Th Cross Road, Prasanti Nagar, Isro Layout, Bengaluru, Karnataka, India",,12.8964771,77.5599199,Kumaraswamy Layout,209.0,Safety and Crime,Increase police beat patrolling,BCP,Open,0,0.361,low
10555,2020-10-04 09:12:00,111,ACE Tata vehicle number 3,The house to house collection not done since Thursday and also no information regarding non reporting . We the residences are made to wait since 1st Oct to get the accumulated garbage to be cleared . Request you to do the needful.. .. .. .. Urgent.,155,10.0,"#28, Magrath Rd, Ashok Nagar, Bengaluru, Karnataka 560025, India","L B Shastri nagar , HAL , Vimaana pura.",12.97031398,77.6081851,Shantala Nagar,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0,0.333,low
10556,2020-10-04 10:07:00,149,The road condition is very bad..not properly laid out..unable to...,The road condition is very bad..not properly laid out..unable to drive on this muddy road.. pls resolve issue at the earliest.,352,10.0,"358/8, 2Nd Main Rd, Kaverappa Layout, Kadubeesanahalli, Panathur, Bengaluru, Karnataka 560103, India",,12.9343582,77.7024356,Varthur,15.0,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP,Open,2,0.025,new
10557,2020-10-04 10:17:00,87,Garbage vehicle not reported .,"ACE garbage collection van not reported to our areas since 1st of Oct , leaving the residence stink . Also no response from Mr.Santhosh 9945078266 taken from your portal is seems to be wrong ,then to whom we should contact to get our garbage of 4 days cleared.",155,10.0,"Lbs Nagar, Kaggadasapura, Bengaluru, Karnataka, India","Lb sastri nagar , vimanapura HAL",12.9670714,77.6704859,HAL Airport,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0,1.0,critical
10558,2020-10-04 12:16:00,4,Unauthorized garbage dump by public,Unauthorized garbage dump by public,155,10.0,"2009, 4Th B Cross Rd, Yelahanka Satellite Town, Yelahanka, Bengaluru, Karnataka 560064, India",,13.0998256,77.5833425,Yelahanka Satellite Town,6.0,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0,1.0,critical
10559,2020-10-04 17:58:00,145,What Corona? Which masks? What is Social Distancing? No one seems...,"What Corona? Which masks? What is Social Distancing? No one seems to care! This is scene everyday at the Hombegowda School Field, 10th Cross, Wilson Gardens, Bengaluru - 560027.",256,4.0,"Hombegowda Sports Ground, 10Th Cross Road, Lakkasandra Extension, Wilson Garden, Bengaluru, Karnataka, India",,12.9469671,77.5958207,Hombegowda Nagar,209.0,Safety and Crime,Increase police beat patrolling,BCP,Open,0,1.0,critical
10560,2020-10-04 18:42:00,24,Street Light Not working,"Dear Sir,
    The Street Light in 6th Cross, 1st Main, Byraveshwara Layout, Hennur Bande,Bengaluru -43 is not working for the past 2 months. 
Kindly request for rectify the same.

Regards
Jinson",62,10.0,"Hennur Bagalur Rd, Near Dmart, Chikkanna Layout, Hbr Layout, Bengaluru, Karnataka 560043, India",Near Hasanath College,13.038885,77.638847,HBR Layout,470.0,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Open,0,0.944,high
10561,2020-10-04 18:47:00,25,Fresh Asphalting of Hennur Main Road,"Dear Sir,
    Hennur Main Road is in pathetic condition. It is one of the existing Main road to connect Airport with Ring Road. The condition of the road is very bad. Instead of repair, Request to fresh asphalt the entire road for the convenience of the users.

Regards
Jinson",67,10.0,"Hennur Bande, Hennur Gardens, Bengaluru, Karnataka 560043, India",Near Dmart,13.0330706,77.6403412,Horamavu,15.0,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0,1.0,critical
10562,2020-10-04 20:01:00,25,Since the past 3 years the road leading from the service road of...,"Since the past 3 years the road leading from the service road of Outer Ring Road to babusapalaya has been non existent. The rains make things worse with the mud roads filled with potholes posing threat to both young and old alike. Please tar these roads since there are child development institutes , maruthi vidyalaya, many residences with retired citizens , and other commercial spaces.",56,10.0,"4Th Street, Hennuru, Bengaluru Urban, In, India",,13.02848548,77.65050351,Horamavu,15.0,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Open,2,0.35,low
10563,2020-10-04 21:08:00,190,In our area no door to door garbage collection is happening  and...,In our area no door to door garbage collection is happening  and they are asking entire area to dump in road because of which main road is stinking. Can you please have a look into this,442,10.0,"Garvebhavi Palya, Bengaluru Urban, In, India",,12.89082457,77.63730017,Mangamannapalya,6.0,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP,Open,0,0.5,medium
